2 theta,Intensity
12.60360868,0.463353056
12.62404822,0.370698499
12.64448776,0.297160836
12.6649273,0.339962289
12.68536684,0.233477859
12.70580638,0.279790877
12.72624592,0.234109678
12.74668546,0.34296204
12.767125,0.314681296
12.78756453,0.282948001
12.80800407,0.282484378
12.82844361,0.354957093
12.84888315,0.281616147
12.86932269,0.246489316
12.88976223,0.303396046
12.91020177,0.429766892
12.93064131,0.401643521
12.95108085,0.281525933
12.97152039,0.341983571
12.99195993,0.30523866
13.01239946,0.362263419
13.032839,0.217918962
13.05327854,0.387830287
13.07371808,0.434497396
13.09415762,0.217295286
13.11459716,0.421987849
13.1350367,0.255172305
13.15547624,0.357473656
13.17591578,0.405975233
13.19635532,0.459704815
13.21679486,0.338106847
13.23723439,0.306806328
13.25767393,0.280733815
13.27811347,0.509889306
13.29855301,0.268578358
13.31899255,0.282495414
13.33943209,0.247821031
13.35987163,0.390249654
13.38031117,0.324364614
13.40075071,0.57620758
13.42119025,0.213486883
13.44162979,0.390716414
13.46206933,0.375257284
13.48250886,0.517803936
13.5029484,0.155161926
13.52338794,0.398442366
13.54382748,0.409103588
13.56426702,0.414576149
13.58470656,0.319373937
13.6051461,0.286691397
13.62558564,0.432847972
13.64602518,0.308190886
13.66646472,0.358900694
13.68690426,0.395741285
13.70734379,0.291976547
13.72778333,0.278509259
13.74822287,0.249436642
13.76866241,0.246425364
13.78910195,0.335447646
13.80954149,0.3619896
13.82998103,0.400704003
13.85042057,0.352632523
13.87086011,0.396594603
13.89129965,0.312104132
13.91173919,0.378674999
13.93217872,0.349779428
13.95261826,0.326111861
13.9730578,0.370172299
13.99349734,0.370849631
14.01393688,0.515643856
14.03437642,0.417402198
14.05481596,0.524041323
14.0752555,0.356394564
14.09569504,0.405781365
14.11613458,0.48991006
14.13657412,0.254613982
14.15701365,0.455101465
14.17745319,0.388247508
14.19789273,0.435996557
14.21833227,0.497654166
14.23877181,0.291970335
14.25921135,0.39012562
14.27965089,0.3823978
14.30009043,0.423300762
14.32052997,0.396515062
14.34096951,0.475651812
14.36140905,0.4714749
14.38184858,0.281553771
14.40228812,0.404152314
14.42272766,0.198645528
14.4431672,0.416769525
14.46360674,0.346718749
14.48404628,0.224604311
14.50448582,0.303898434
14.52492536,0.364115006
14.5453649,0.504212362
14.56580444,0.290162722
14.58624398,0.317452198
14.60668352,0.247539123
14.62712305,0.276604054
14.64756259,0.288327545
14.66800213,0.291390152
14.68844167,0.365652987
14.70888121,0.283685493
14.72932075,0.31111267
14.74976029,0.319462297
14.77019983,0.348664929
14.79063937,0.2945539
14.81107891,0.431434764
14.83151845,0.299238077
14.85195798,0.33546384
14.87239752,0.517542608
14.89283706,0.223946604
14.9132766,0.402592493
14.93371614,0.360771942
14.95415568,0.600221064
14.97459522,0.478578745
14.99503476,0.31181721
15.0154743,0.396811457
15.03591384,0.139811487
15.05635338,0.339428411
15.07679291,0.330731673
15.09723245,0.243929607
15.11767199,0.21617499
15.13811153,0.172815045
15.15855107,0.587808105
15.17899061,0.192056948
15.19943015,0.318894906
15.21986969,0.381516426
15.24030923,0.374713172
15.26074877,0.284596257
15.28118831,0.369846235
15.30162784,0.323171441
15.32206738,0.339016319
15.34250692,0.212519757
15.36294646,0.422848422
15.383386,0.272085647
15.40382554,0.249814767
15.42426508,0.274438558
15.44470462,0.292137577
15.46514416,0.410550711
15.4855837,0.272039073
15.50602324,0.340144328
15.52646277,0.1808387
15.54690231,0.377455521
15.56734185,0.431730902
15.58778139,0.345400956
15.60822093,0.389299014
15.62866047,0.22488341
15.64910001,0.392084701
15.66953955,0.279791774
15.68997909,0.547726852
15.71041863,0.418112157
15.73085817,0.324975467
15.7512977,0.349914005
15.77173724,0.421747214
15.79217678,0.366863983
15.81261632,0.469986536
15.83305586,0.444656538
15.8534954,0.634623989
15.87393494,0.651
15.89437448,0.639617906
15.91481402,0.598741594
15.93525356,0.570037732
15.9556931,0.720172986
15.97613264,0.635952911
15.99657217,0.534391397
16.01701171,0.783544
16.03745125,0.751466273
16.05789079,0.714199885
16.07833033,0.768967058
16.09876987,0.565073347
16.11920941,0.604254862
16.13964895,0.629567161
16.16008849,0.651426909
16.18052803,0.577820218
16.20096757,0.606663753
16.2214071,0.645943627
16.24184664,0.683507062
16.26228618,0.700256835
16.28272572,0.62501239
16.30316526,0.655690396
16.3236048,0.653401961
16.34404434,0.420230421
16.36448388,0.575967441
16.38492342,0.54075191
16.40536296,0.411806051
16.4258025,0.454754864
16.44624203,0.551542792
16.46668157,0.535503171
16.48712111,0.28510822
16.50756065,0.37501072
16.52800019,0.529169002
16.54843973,0.304874733
16.56887927,0.36879458
16.58931881,0.6358591
16.60975835,0.432457179
16.63019789,0.394005486
16.65063743,0.365990131
16.67107696,0.412647226
16.6915165,0.360365659
16.71195604,0.332409319
16.73239558,0.299264317
16.75283512,0.189750098
16.77327466,0.486505551
16.7937142,0.425641787
16.81415374,0.409936583
16.83459328,0.416820495
16.85503282,0.199765745
16.87547236,0.140716779
16.89591189,0.349048595
16.91635143,0.224066749
16.93679097,0.303965686
16.95723051,0.310967628
16.97767005,0.30062813
16.99810959,0.175724971
17.01854913,0.361605372
17.03898867,0.252366557
17.05942821,0.348008523
17.07986775,0.250961829
17.10030729,0.377893139
17.12074682,0.265260787
17.14118636,0.213411996
17.1616259,0.32304121
17.18206544,0.045537318
17.20250498,0.413886431
17.22294452,0.254477437
17.24338406,0.43015756
17.2638236,0.22391291
17.28426314,0.241646265
17.30470268,0.39828818
17.32514222,0.369185878
17.34558176,0.196006026
17.36602129,0.111387512
17.38646083,0.332344225
17.40690037,0.16269561
17.42733991,0.302094444
17.44777945,0.339082394
17.46821899,0.322270572
17.48865853,0.317631199
17.50909807,0.481414275
17.52953761,0.289314245
17.54997715,0.248275553
17.57041669,0.307950978
17.59085622,0.240909963
17.61129576,0.288471953
17.6317353,0.233623059
17.65217484,0.35587717
17.67261438,0.203845397
17.69305392,0.390374963
17.71349346,0.385951978
