2 theta,Intensity
11.94954343,0.087877263
11.96998297,0.02610695
11.99042251,0.071995545
12.01086205,0.178668049
12.03130159,0.175985572
12.05174113,0.155962003
12.07218067,0.080402899
12.09262021,-0.104511187
12.11305974,0.056080859
12.13349928,0.030929034
12.15393882,0.172463896
12.17437836,0.324435444
12.1948179,0.120524234
12.21525744,0.163160821
12.23569698,0.129428538
12.25613652,0.047105164
12.27657606,0.152301809
12.2970156,0.181129584
12.31745514,0.16483849
12.33789467,0.103428527
12.35833421,0.134052472
12.37877375,0.006710325
12.39921329,0.049527087
12.41965283,0.179169424
12.44009237,0.070984557
12.46053191,0.127750266
12.48097145,0.056063772
12.50141099,0.064258409
12.52185053,0.176639731
12.54229007,0.151888296
12.5627296,0.11326799
12.58316914,0.128487149
12.60360868,0.082962438
12.62404822,0.098221636
12.64448776,0.073570297
12.6649273,0.0680362
12.68536684,0.069466567
12.70580638,0.107375287
12.72624592,0.032456804
12.74668546,0.068669451
12.767125,0.04587434
12.78756453,0.16546036
12.80800407,0.215621954
12.82844361,0.074831346
12.84888315,0.175380202
12.86932269,0.119699077
12.88976223,0.150843527
12.91020177,0.209785774
12.93064131,0.055206374
12.95108085,0.095091438
12.97152039,0.036038188
12.99195993,0.13672718
13.01239946,0.091602857
13.032839,0.112470777
13.05327854,0.050025382
13.07371808,0.13343334
13.09415762,0.00158354
13.11459716,0.149267648
13.1350367,0.156346776
13.15547624,-0.018845744
13.17591578,0.0785512
13.19635532,0.118676497
13.21679486,0.021669036
13.23723439,0.067042705
13.25767393,0.152366949
13.27811347,0.220350102
13.29855301,0.093908829
13.31899255,0.128945909
13.33943209,0.006016898
13.35987163,0.049774572
13.38031117,0.213343933
13.40075071,0.255405536
13.42119025,0.195056602
13.44162979,0.178130465
13.46206933,0.143863237
13.48250886,0.076629917
13.5029484,-0.01662505
13.52338794,0.154028891
13.54382748,0.224008407
13.56426702,0.122132942
13.58470656,0.067152497
13.6051461,0.043442072
13.62558564,0.196834999
13.64602518,0.220039612
13.66646472,0.156458689
13.68690426,0.16234223
13.70734379,0.19949579
13.72778333,0.311322148
13.74822287,0.339835192
13.76866241,0.074965477
13.78910195,0.160810226
13.80954149,0.053966661
13.82998103,0.176309783
13.85042057,0.23096459
13.87086011,0.072097751
13.89129965,0.277834264
13.91173919,0.132896352
13.93217872,0.118186792
13.95261826,0.242386141
13.9730578,0.298897176
13.99349734,-0.00568288
14.01393688,0.208854305
14.03437642,0.133480954
14.05481596,0.200488733
14.0752555,0.026197088
14.09569504,0.186994906
14.11613458,0.170729411
14.13657412,0.152747823
14.15701365,0.171244589
14.17745319,0.078650263
14.19789273,0.128437067
14.21833227,0.122688335
14.23877181,0.160362401
14.25921135,0.356042597
14.27965089,0.190631701
14.30009043,0.172810269
14.32052997,0.094244968
14.34096951,0.076463575
14.36140905,0.24446609
14.38184858,0.113877514
14.40228812,0.111781179
14.42272766,0.111440975
14.4431672,0.100704123
14.46360674,0.102140069
14.48404628,0.120957145
14.50448582,0.052988686
14.52492536,0.162123579
14.5453649,0.217459046
14.56580444,-0.004963244
14.58624398,0.081662263
14.60668352,0.008585567
14.62712305,0.041431668
14.64756259,0.244436677
14.66800213,0.162739484
14.68844167,0.030715088
14.70888121,0.119196822
14.72932075,0.080962465
14.74976029,-0.002390762
14.77019983,0.198998253
14.79063937,0.049712843
14.81107891,0.016766897
14.83151845,0.035924304
14.85195798,0.093296174
14.87239752,0.017007508
14.89283706,0.131711084
14.9132766,0.062406902
14.93371614,-0.024238372
14.95415568,0.13392804
14.97459522,0.02475336
14.99503476,-0.042734634
15.0154743,0.025214059
15.03591384,-0.042233896
15.05635338,0.089990946
15.07679291,-0.052069747
15.09723245,0.059361801
15.11767199,0.040605035
15.13811153,0.136451621
15.15855107,0.086484894
15.17899061,0.024385409
15.19943015,0.118555943
15.21986969,0.049552052
15.24030923,0.036123736
15.26074877,-0.03804845
15.28118831,0.063146606
15.30162784,-0.057860541
15.32206738,0.149277332
15.34250692,0.076921335
15.36294646,0.032363136
15.383386,0.112824956
15.40382554,0.085667906
15.42426508,-0.075149679
15.44470462,0.083497199
15.46514416,-0.075544237
15.4855837,0.010226013
15.50602324,0.267891283
15.52646277,0.075923795
15.54690231,-0.083037563
15.56734185,0.020173876
15.58778139,-0.074511332
15.60822093,-0.021979717
15.62866047,0.148627474
15.64910001,0.258490794
15.66953955,0.073235246
15.68997909,0.056402495
15.71041863,0.015284207
15.73085817,0.095713717
15.7512977,0.146649357
15.77173724,0.128160573
15.79217678,0.227747363
15.81261632,0.311729173
15.83305586,0.242953224
15.8534954,0.248850073
15.87393494,0.275600274
15.89437448,0.260703828
15.91481402,0.198952402
15.93525356,0.378540439
15.9556931,0.25259294
15.97613264,0.32805435
15.99657217,0.433049668
16.01701171,0.312370561
16.03745125,0.347961473
16.05789079,0.619683516
16.07833033,0.334133911
16.09876987,0.361104326
16.11920941,0.358580872
16.13964895,0.467188548
16.16008849,0.438663466
16.18052803,0.300783403
16.20096757,0.286187248
16.2214071,0.295916669
16.24184664,0.428929997
16.26228618,0.27203279
16.28272572,0.337377824
16.30316526,0.2030901
16.3236048,0.322294618
16.34404434,0.123810821
16.36448388,0.118055378
16.38492342,0.27898662
16.40536296,0.268062882
16.4258025,0.120006386
16.44624203,0.070928242
16.46668157,0.24409234
16.48712111,0.054429235
16.50756065,-0.084866628
16.52800019,0.093565862
16.54843973,0.150490593
16.56887927,-0.072078545
16.58931881,0.078636225
16.60975835,-0.126531763
16.63019789,-0.026124177
16.65063743,0.029164541
16.67107696,0.120931611
16.6915165,0.035635367
16.71195604,-0.119085302
16.73239558,0.073436271
16.75283512,-0.065619359
16.77327466,-0.006738303
16.7937142,-0.102351117
16.81415374,0.031222756
16.83459328,0.015511092
16.85503282,-0.003652774
16.87547236,-0.029741065
16.89591189,0.015371218
16.91635143,-0.090538145
16.93679097,0.093503066
16.95723051,0.015411519
16.97767005,-0.043562786
16.99810959,-0.073003183
17.01854913,0.019104217
17.03898867,0.048731637
17.05942821,0.033240187
17.07986775,-0.020425688
17.10030729,0.156831235
17.12074682,-0.032211268
17.14118636,0.039182916
17.1616259,0.011638785
17.18206544,-0.057551992
17.20250498,0.071193916
17.22294452,-0.136845712
17.24338406,0.059648569
17.2638236,0.014843424
17.28426314,-0.16883059
17.30470268,0.142307083
17.32514222,-0.003132448
17.34558176,0.051100819
17.36602129,0.075840216
17.38646083,0.051988521
17.40690037,-0.060384821
17.42733991,-0.174474254
17.44777945,0.060409248
17.46821899,-0.024131675
17.48865853,0.016347422
17.50909807,0.190527093
17.52953761,-0.015481549
17.54997715,0.007696494
17.57041669,0.159366779
17.59085622,0.142654306
17.61129576,0.082559075
17.6317353,0.046789419
17.65217484,0.021456448
17.67261438,0.011768497
17.69305392,0.13404501
17.71349346,0.00286932
17.733933,0.045324761
17.75437254,-0.045880334
17.77481208,0.099045701
17.79525162,0.150241755
17.81569115,0.279582829
17.83613069,0.059985589
17.85657023,0.262283369
17.87700977,0.105226168
17.89744931,0.231175097
17.91788885,0.305060713
17.93832839,0.39806357
17.95876793,0.447683669
17.97920747,0.514684898
17.99964701,0.614692258
18.02008655,0.681733526
18.04052608,0.745322591
18.06096562,1.045042787
18.08140516,1.143394114
18.1018447,1.088987682
18.12228424,1.454740158
18.14272378,1.429887654
18.16316332,1.625541281
18.18360286,1.566006593
18.2040424,1.612394703
18.22448194,1.448733387
18.24492148,1.295508758
18.26536101,1.477373593
18.28580055,0.985647336
18.30624009,1.141510543
18.32667963,1.000518769
18.34711917,0.83697757
18.36755871,0.831442502
18.38799825,0.862385786
18.40843779,0.742307424
18.42887733,0.743776858
18.44931687,0.58554409
18.46975641,0.64434523
18.49019594,0.619833056
18.51063548,0.810618679
18.53107502,0.5448271
18.55151456,0.568986095
18.5719541,0.678234554
18.59239364,0.457641922
18.61283318,0.466235976
18.63327272,0.610266716
18.65371226,0.544248031
18.6741518,0.434846587
18.69459134,0.551159607
18.71503088,0.530339869
18.73547041,0.427942928
18.75590995,0.36202434
18.77634949,0.466264661
18.79678903,0.544483334
18.81722857,0.570638693
18.83766811,0.45445296
18.85810765,0.449398358
18.87854719,0.649224887
18.89898673,0.546988101
18.91942627,0.59234078
18.93986581,0.634241255
18.96030534,0.740397862
18.98074488,0.567060598
19.00118442,0.694090577
19.02162396,0.67357113
19.0420635,0.599252258
19.06250304,0.693356184
19.08294258,0.72671624
19.10338212,1.003151871
19.12382166,0.899399188
19.1442612,0.922402636
19.16470074,0.806537214
19.18514027,0.956316812
19.20557981,0.968963651
19.22601935,1.037186065
19.24645889,1.218275721
19.26689843,1.043482619
19.28733797,1.155167869
19.30777751,1.181803694
19.32821705,1.177209539
19.34865659,1.044163181
19.36909613,1.084747954
19.38953567,1.127088857
19.4099752,1.021880335
19.43041474,1.001761276
19.45085428,0.960828904
19.47129382,1.065749885
19.49173336,1.007496441
19.5121729,0.961415794
19.53261244,0.943132944
19.55305198,0.938759002
19.57349152,0.885793969
19.59393106,0.825904511
19.6143706,0.882354516
19.63481013,0.732227319
19.65524967,0.795661808
19.67568921,1.025782983
19.69612875,1.035438066
19.71656829,0.869765947
19.73700783,0.749252735
19.75744737,0.684315099
19.77788691,0.612453038
19.79832645,0.783666552
19.81876599,0.767400085
19.83920553,0.495945304
19.85964506,0.681107765
19.8800846,0.538165245
19.90052414,0.697326078
19.92096368,0.538798597
19.94140322,0.685846692
19.96184276,0.57423425
19.9822823,0.504308494
20.00272184,0.750374979
20.02316138,0.762086485
20.04360092,0.935276343
20.06404046,0.738694553
20.08448,0.892827228
20.10491953,0.835174366
20.12535907,1.228930413
20.14579861,1.07756759
20.16623815,0.88455812
20.18667769,0.955457559
20.20711723,0.873599239
20.22755677,0.878566494
20.24799631,0.852303768
20.26843585,0.749672173
20.28887539,0.546366153
20.30931493,0.88648293
20.32975446,0.568633616
20.350194,0.743859876
20.37063354,0.571883934
20.39107308,0.641247455
20.41151262,0.552644885
20.43195216,0.172395667
20.4523917,0.437999803
20.47283124,0.299110069
20.49327078,0.274823687
20.51371032,0.111668436
20.53414986,0.189852649
20.55458939,0.174306882
20.57502893,0.117114467
20.59546847,0.210983738
20.61590801,0.174664696
20.63634755,0.096699006
20.65678709,0.157642224
20.67722663,-0.060908427
20.69766617,0.090352609
20.71810571,0.036772552
20.73854525,0.05439307
20.75898479,0.105019719
20.77942432,-0.016208612
20.79986386,0.069180298
20.8203034,0.048686449
20.84074294,0.113282065
20.86118248,0.035536589
20.88162202,0.023783354
20.90206156,0.130105695
20.9225011,0.04200361
20.94294064,-0.079064566
20.96338018,-0.159494487
20.98381972,0.089956722
21.00425925,0.019983506
21.02469879,-0.09684469
21.04513833,0.071069355
21.06557787,0.049767309
21.08601741,-0.025334163
21.10645695,-0.013610059
21.12689649,0.051953508
21.14733603,0.018578762
21.16777557,0.023418479
21.18821511,-0.016860673
21.20865465,-0.140453139
21.22909418,0.02590497
21.24953372,0.05339421
21.26997326,-0.018054864
21.2904128,-0.009622808
21.31085234,-0.06019851
21.33129188,0.03507914
21.35173142,0.168571255
21.37217096,0.043402833
21.3926105,0.071032209
21.41305004,-0.010693396
21.43348958,0.00482324
21.45392912,0.098484896
21.47436865,0.174805461
21.49480819,-0.059617844
21.51524773,0.238964981
21.53568727,0.072290048
21.55612681,0.02369069
21.57656635,0.06538913
21.59700589,0.159190922
21.61744543,-0.003931711
21.63788497,-0.083700992
21.65832451,0.138633081
21.67876405,0.137028839
21.69920358,0.104194618
21.71964312,0.177283193
21.74008266,-0.010024879
21.7605222,-0.032382376
21.78096174,0.099794035
21.80140128,0.225046021
21.82184082,0.013512471
21.84228036,0.189151719
21.8627199,0.000227652
21.88315944,0.024865272
21.90359898,-0.104990978
21.92403851,0.093297791
21.94447805,0.112787136
21.96491759,0.087157611
21.98535713,0.03724255
22.00579667,0.074153064
22.02623621,0.173583597
22.04667575,0.00740915
22.06711529,0.098199166
22.08755483,-0.019324131
22.10799437,0.04893648
22.12843391,-0.075491223
22.14887344,0.017114982
22.16931298,0.026407874
22.18975252,-0.113584771
22.21019206,-0.017446285
22.2306316,0.061351109
22.25107114,-0.118512033
22.27151068,0.139144845
22.29195022,-0.058039369
22.31238976,-0.241314675
22.3328293,0.055662084
22.35326884,0.107867197
22.37370837,-0.016991005
22.39414791,0.16546248
22.41458745,0.037172095
22.43502699,-0.044223271
22.45546653,0.046276383
22.47590607,-0.052440055
22.49634561,0.001641305
22.51678515,-0.024118428
22.53722469,-0.022080363
22.55766423,0.019908277
22.57810377,0.063653048
22.5985433,0.053598393
22.61898284,0.092174869
22.63942238,0.056118587
22.65986192,-0.061514899
22.68030146,0.122954969
22.700741,0.1268893
22.72118054,0.049246429
22.74162008,-0.070043089
22.76205962,0.039854078
22.78249916,-0.058562068
22.8029387,-0.078833195
22.82337824,0.105776808
22.84381777,0.045615164
22.86425731,0.061862429
22.88469685,-0.116314731
22.90513639,-0.060239025
22.92557593,0.053148367
22.94601547,-0.024416444
22.96645501,-0.013419569
22.98689455,0.053152881
23.00733409,-0.052129649
23.02777363,0.028371729
23.04821317,0.075907015
23.0686527,0.026240099
23.08909224,-0.021670687
23.10953178,0.025924658
23.12997132,0.037081688
23.15041086,0.025689294
23.1708504,-0.044710859
23.19128994,-0.005715992
23.21172948,0.007257227
23.23216902,-0.080443978
23.25260856,-0.041059582
23.2730481,-0.015544055
23.29348763,-0.012577953
23.31392717,0.146658168
23.33436671,0.07501153
23.35480625,0.019009913
23.37524579,-0.054332797
23.39568533,-0.080780487
23.41612487,-0.028543214
23.43656441,0.04107519
23.45700395,0.018699724
23.47744349,-0.0470585
23.49788303,-0.046824482
23.51832256,-0.008376001
23.5387621,0.002314722
