rounded_temperature,CO_2 [%],CO [%],NO_x [%],O_2 [%],H_2O [%],N_2 [%],m_{Rauchgas} [kg/s],Temperature (°C)
275.0,3.6180429411764705,0.24765247058823525,-0.0009129380000000001,16.7449,3.5502153135294114,75.84010221235293,0.011871401235294118,274.92311764705886
276.0,3.5069446153846155,0.18940923076923077,-0.0016666483076923078,16.847538461538463,3.397503152692308,76.06027118769231,0.011803566538461539,275.99392307692307
277.0,2.554175789473684,0.1840129210526316,-0.0015609532368421053,17.29836052631579,2.4885735112105265,62.40449785578947,0.011554212052631579,277.1267894736842
278.0,2.906163870967742,0.19410122580645162,-0.004211840290322581,17.36140806451613,2.8668268566935486,76.67571182290322,0.011606989032258064,277.90643548387095
279.0,3.293757708333333,0.21318364583333335,-0.0038544393124999997,17.076103125,3.2329830281770833,76.18782693208333,0.011702148864583333,279.06220833333333
280.0,3.816275081967213,0.18761276229508195,-0.0035867060327868855,16.589768852459017,3.677117787508197,75.73281222204918,0.012032034663934427,279.96626229508195
281.0,3.7327898780487807,0.1712969756097561,-0.0024276906097560978,16.66884024390244,3.5879631035609756,75.84153748975609,0.012036999597560976,280.95815853658536
282.0,3.9991579452054795,0.1624987205479452,0.0006212821369863013,16.43790684931507,3.8155850397808218,75.5842301630137,0.012084563301369863,281.9565205479452
283.0,3.9152062121212126,0.18383448333333333,0.0005198729545454545,16.509177272727275,3.759309579969697,75.63195257863637,0.012217248909090908,283.0381212121212
284.0,3.881984523809524,0.16936291666666667,0.00017152197619047622,16.54787380952381,3.715217539928571,75.68538968785714,0.012050566428571427,283.88107142857143
285.0,3.8486229268292687,0.17834362926829267,-0.00014314068292682922,16.557143902439023,3.6947028397804877,75.72132984243902,0.012060609170731708,285.05990243902437
286.0,3.8716668831168835,0.18701171948051948,-0.000510010077922078,16.554100000000002,3.725117072155844,75.66261433558441,0.012110207038961039,286.05403896103894
287.0,3.6912212676056337,0.17882488450704223,-0.0008612678732394366,16.70652394366197,3.557230914492958,75.86706025802818,0.01198903971830986,286.94518309859154
288.0,3.7768325833333334,0.16553564583333333,0.0003258221391666667,16.62182,3.619104615275,75.81638133341667,0.012007165916666666,288.06420833333334
289.0,4.231426694915254,0.13344941525423729,0.0015074371881355932,16.191254237288135,3.9914706215254236,75.4508915938983,0.012216478550847459,288.9554915254237
290.0,4.244230731707317,0.18495619268292682,0.0011007879512195122,16.18873170731707,4.048088940585366,75.33289164,0.01223079907317073,289.9646585365854
291.0,3.2568354545454543,0.2038461659090909,-9.591047727272726e-05,17.116820454545454,3.193005926863636,76.22958790886364,0.011848806886363637,291.0265
292.0,3.3419227027027025,0.22319231891891894,-0.001363873,17.0229,3.285944273108108,76.1274045781081,0.011999797513513514,291.9052702702703
293.0,3.4262025675675676,0.2407694864864865,-0.003601307756756757,16.943385135135134,3.378663042635135,76.01458107608109,0.01201764035135135,293.05467567567564
294.0,3.8685448507462685,0.23494119776119404,-0.003224354604477612,16.541602985074626,3.768014932977612,75.59012038813432,0.01221309047761194,294.0145746268657
295.0,4.097017762237763,0.1491985839160839,-0.00022601395804195803,16.327483216783218,3.894350216160839,75.5321762348951,0.012384753083916084,295.0422587412587
296.0,4.151127848101266,0.12284455105485231,0.0005982621898734178,16.277031645569622,3.918671712379747,75.52972598084388,0.012351331434599155,296.02056118143463
297.0,4.175262,0.11884743575757577,0.0010717831515151515,16.255630303030305,3.9365176753151516,75.51267080278788,0.012315062951515153,296.89856363636363
298.0,4.060680963855422,0.17669867108433737,0.0012139055662650602,16.352668674698794,3.8842678292771087,75.5244699553012,0.012286483638554217,298.0509277108434
