Time,CO_2 [%],CO [%],NO_x [%],O_2 [%],H_2O [%],N_2 [%],m_{Rauchgas} [kg/s],Temperature (°C)
25.06.2024 14:17,4.41486,0.0688482,0.00184153,16.0155,4.104633306,75.39431696,0.012405194,301.204
25.06.2024 14:17,4.41945,0.0687336,0.00184178,16.0105,4.108562005,75.39091262,0.012321299,301.072
25.06.2024 14:17,4.42802,0.0687336,0.00184178,16.0105,4.116084221,75.3748204,0.012260873,301.106
25.06.2024 14:17,4.43204,0.0686217,0.00184213,16.0105,4.119514118,75.36748205,0.012310099,301.662
25.06.2024 14:17,4.43204,0.0683885,0.00185812,16.0103,4.119309459,75.36810392,0.01234251,302.137
25.06.2024 14:17,4.43204,0.0682736,0.00187,16.0149,4.119208622,75.36370778,0.012319665,302.403
25.06.2024 14:17,4.43204,0.0682736,0.00187003,16.0199,4.119208622,75.35870775,0.012278549,302.238
25.06.2024 14:17,4.44225,0.0681626,0.00187003,16.0263,4.128070808,75.33334656,0.012269637,302.421
25.06.2024 14:17,4.44747,0.0679364,0.00188738,16.0263,4.132452417,75.3239538,0.012534573,302.037
25.06.2024 14:17,4.44966,0.0678226,0.00189317,16.0263,4.134273977,75.32005025,0.012397411,301.976
25.06.2024 14:17,4.44966,0.0678226,0.00190537,16.0248,4.134273977,75.32153805,0.012177007,302.28
25.06.2024 14:17,4.45141,0.0678226,0.00190537,16.0212,4.135809291,75.32185274,0.01231711,302.052
25.06.2024 14:17,4.4539,0.0678226,0.00190537,16.0212,4.137993739,75.31717829,0.012311228,302.384
25.06.2024 14:17,4.45538,0.0675152,0.0019162,16.0212,4.139022413,75.31496619,0.012443844,302.637
25.06.2024 14:17,4.45538,0.0673444,0.00194535,16.0225,4.138872578,75.31395767,0.012592117,302.691
25.06.2024 14:17,4.45538,0.0672783,0.00194583,16.0246,4.138814592,75.31198128,0.012465917,302.869
25.06.2024 14:17,4.45562,0.0672783,0.00194952,16.0267,4.139025132,75.30942705,0.012362474,302.579
25.06.2024 14:17,4.45528,0.0672783,0.00194952,16.0282,4.138726866,75.30856531,0.0123792,302.982
25.06.2024 14:17,4.45493,0.0671577,0.00195259,16.0282,4.138314029,75.30944568,0.012378427,303.03
25.06.2024 14:17,4.45427,0.0671725,0.00195121,16.0274,4.137748015,75.31145827,0.01241476,302.729
25.06.2024 14:17,4.45427,0.0671725,0.00196249,16.0236,4.137748015,75.31524699,0.012397975,302.993
25.06.2024 14:17,4.45303,0.0671725,0.00196249,16.0193,4.136660185,75.32187483,0.012397975,302.993
25.06.2024 14:17,4.45229,0.0672564,0.00195643,16.0193,4.13608459,75.32311258,0.012298186,302.992
25.06.2024 14:17,4.45145,0.067417,0.00195643,16.0206,4.135488546,75.32308802,0.012397025,302.985
25.06.2024 14:17,4.45102,0.0675292,0.00195433,16.0206,4.135209735,75.32368674,0.012340104,302.344
25.06.2024 14:17,4.45102,0.067657,0.00193236,16.023,4.135321856,75.32106878,0.012317021,302.356
25.06.2024 14:17,4.45102,0.067657,0.00192884,16.0246,4.135321856,75.3194723,0.012337401,302.621
25.06.2024 14:17,4.44979,0.0679867,0.00192884,16.0222,4.134532001,75.32356246,0.012374684,303.012
25.06.2024 14:17,4.44936,0.0681713,0.00192884,16.0222,4.134316703,75.32402316,0.012316308,303.593
25.06.2024 14:17,4.44886,0.0683764,0.00190776,16.0209,4.134057976,75.32589786,0.01233853,303.474
25.06.2024 14:17,4.44858,0.0686102,0.00190113,16.0212,4.134017443,75.32569123,0.012448687,304.138
25.06.2024 14:17,4.44858,0.0686102,0.00190113,16.0231,4.134017443,75.32379123,0.012448687,304.138
25.06.2024 14:18,4.44825,0.0686102,0.00189918,16.0231,4.13372792,75.3244127,0.012316754,304.006
25.06.2024 14:18,4.44799,0.0691195,0.00189918,16.0262,4.133946642,75.32084468,0.012308019,303.635
25.06.2024 14:18,4.44781,0.0693964,0.00190274,16.0262,4.134031656,75.3206592,0.012377061,303.686
25.06.2024 14:18,4.44781,0.0696933,0.00190479,16.0261,4.134292138,75.32019977,0.012299553,304.094
25.06.2024 14:18,4.44781,0.0696933,0.00190755,16.0254,4.134292138,75.32089701,0.012396846,304.45
25.06.2024 14:18,4.44796,0.0696933,0.00190187,16.0245,4.134423738,75.32152109,0.012538999,304.152
25.06.2024 14:18,4.44812,0.0706587,0.00190187,16.0212,4.135411079,75.32270835,0.012319576,303.691
25.06.2024 14:18,4.44812,0.0709909,0.00191787,16.0212,4.135702523,75.32206871,0.012335678,303.305
25.06.2024 14:18,4.44882,0.0713207,0.0019144,16.0189,4.136605968,75.32243893,0.012343936,302.626
25.06.2024 14:18,4.44931,0.0716467,0.00191767,16.0161,4.137321834,75.3237038,0.012359949,302.893
25.06.2024 14:18,4.45066,0.0716467,0.00191767,16.0138,4.138506149,75.32346948,0.012397648,303.385
25.06.2024 14:18,4.45066,0.0722749,0.0019288,16.0138,4.139057239,75.32227906,0.012547169,303.016
25.06.2024 14:18,4.45179,0.0725591,0.00193661,16.0085,4.140297829,75.32491646,0.012417404,303.07
25.06.2024 14:18,4.45272,0.0725591,0.00193661,16.0085,4.141113642,75.32317065,0.012496309,302.664
25.06.2024 14:18,4.4538,0.0730514,0.00194183,16.0085,4.142492861,75.32021391,0.012403887,302.313
25.06.2024 14:18,4.45687,0.0732434,0.00196071,16.0085,4.145354156,75.31407173,0.012358048,302.066
25.06.2024 14:18,4.45867,0.0735224,0.00197635,15.9983,4.147177682,75.32035357,0.012249911,302.942
25.06.2024 14:18,4.45867,0.0735224,0.00197635,15.9957,4.147177682,75.32295357,0.012299315,302.803
25.06.2024 14:18,4.46046,0.0735959,0.00196223,15.9957,4.148812131,75.31946974,0.012357335,302.969
25.06.2024 14:18,4.4647,0.0735959,0.00197737,15.9879,4.152530765,75.31929597,0.012357988,302.884
25.06.2024 14:18,4.4647,0.073599,0.00198187,15.9829,4.152533483,75.32428565,0.01230291,302.587
25.06.2024 14:18,4.46698,0.0734365,0.00198388,15.9778,4.154390499,75.32540912,0.012200833,302.874
25.06.2024 14:18,4.47161,0.0732936,0.00198346,15.9732,4.158325382,75.32158756,0.012222995,302.684
25.06.2024 14:18,4.47411,0.0732936,0.00198346,15.97,4.160517572,75.32009537,0.012318685,302.565
25.06.2024 14:18,4.47635,0.0731144,0.00198658,15.97,4.162324563,75.31622446,0.012318655,303.069
25.06.2024 14:18,4.47635,0.0726744,0.00199915,15.966,4.16193876,75.32103769,0.012251396,303.667
25.06.2024 14:18,4.4788,0.0726744,0.00200147,15.9645,4.164086945,75.31793718,0.012083397,303.842
25.06.2024 14:18,4.48311,0.0726744,0.00200147,15.9643,4.167865764,75.31004837,0.012242305,303.562
25.06.2024 14:18,4.48518,0.0718865,0.00199991,15.9643,4.168989796,75.30764379,0.012260071,303.736
25.06.2024 14:18,4.48518,0.0718865,0.00199693,15.966,4.168989796,75.30594677,0.01225511,304.005
25.06.2024 14:18,4.48739,0.071355,0.00199968,15.9688,4.170461316,75.299994,0.012556972,304.359
25.06.2024 14:18,4.49103,0.071355,0.00199968,15.9712,4.173652304,75.29076302,0.012601505,304.839
25.06.2024 14:18,4.49257,0.0711106,0.00199995,15.9712,4.174788034,75.28833142,0.012407422,304.829
25.06.2024 14:18,4.49257,0.0706734,0.00200343,15.9699,4.174404785,75.29044839,0.012261764,304.481
25.06.2024 14:18,4.49425,0.0704859,0.00200789,15.9654,4.175713095,75.29214311,0.012367792,304.693
25.06.2024 14:18,4.49721,0.0704859,0.00201573,15.9598,4.178307696,75.29218067,0.012493694,304.823
25.06.2024 14:18,4.49879,0.0703253,0.00201573,15.9476,4.179551827,75.30171714,0.012259774,304.765
25.06.2024 14:18,4.49879,0.0700872,0.00201573,15.9476,4.17934313,75.30216394,0.012269191,304.531
25.06.2024 14:18,4.50203,0.0699999,0.00203932,15.9476,4.182106429,75.29622435,0.012346313,304.867
25.06.2024 14:18,4.50358,0.0699999,0.00204899,15.934,4.183464924,75.30690619,0.012415562,305.276
25.06.2024 14:18,4.50358,0.0699394,0.00204899,15.9236,4.1834119,75.31741971,0.012483178,304.96
25.06.2024 14:18,4.50721,0.0698591,0.00206744,15.9236,4.186522888,75.31074057,0.012538167,305.079
25.06.2024 14:18,4.50949,0.0698324,0.00210667,15.9197,4.188497595,75.31037333,0.012491585,304.95
25.06.2024 14:18,4.51179,0.069806,0.00212997,15.9164,4.19049001,75.30938402,0.012396638,304.757
25.06.2024 14:18,4.51412,0.0697781,0.00212997,15.913,4.192507315,75.30846461,0.012449964,304.779
25.06.2024 14:18,4.51412,0.0697298,0.00215532,15.9099,4.192464991,75.31162989,0.01249723,305.015
25.06.2024 14:18,4.51938,0.0697298,0.00215532,15.907,4.197073958,75.30466092,0.01245142,304.729
25.06.2024 14:18,4.52262,0.0695596,0.00217961,15.907,4.199763602,75.29887719,0.012261467,304.364
25.06.2024 14:18,4.52575,0.0694302,0.00223254,15.9004,4.20239247,75.29979479,0.012317793,304.81
25.06.2024 14:18,4.52575,0.0692532,0.00225653,15.8953,4.202237402,75.30520287,0.012398807,305.171
25.06.2024 14:18,4.52575,0.0690225,0.00227418,15.8892,4.202035287,75.31171803,0.012495507,304.815
25.06.2024 14:18,4.53624,0.0690225,0.00227418,15.8822,4.211224658,75.29903866,0.012550971,304.869
25.06.2024 14:18,4.53979,0.0690225,0.00227418,15.8822,4.214334103,75.29237922,0.012543574,304.614
25.06.2024 14:18,4.54362,0.0690225,0.00234456,15.8645,4.217688574,75.30282437,0.012388944,304.525
25.06.2024 14:18,4.54362,0.0675422,0.00235984,15.8552,4.216392095,75.31488587,0.01249723,304.555
25.06.2024 14:18,4.55101,0.0675422,0.00237602,15.8476,4.22286407,75.30860771,0.012465472,304.157
25.06.2024 14:18,4.55476,0.0664452,0.00237602,15.8382,4.225187287,75.31303149,0.012416988,304.925
25.06.2024 14:18,4.55845,0.0658053,0.00239123,15.8382,4.227858104,75.30729537,0.012377209,305.934
25.06.2024 14:18,4.55845,0.065121,0.00242396,15.8369,4.22725891,75.30984613,0.012343728,305.39
25.06.2024 14:18,4.56553,0.0643914,0.00244639,15.8362,4.232819221,75.29861299,0.012257961,306.087
25.06.2024 14:19,4.56932,0.0643914,0.00246015,15.8341,4.236137379,75.29359107,0.012359979,306.319
25.06.2024 14:19,4.57236,0.0643914,0.00246015,15.8269,4.238798742,75.29508971,0.012457332,306.315
25.06.2024 14:19,4.5757,0.0619951,0.00247228,15.8269,4.239624873,75.29330775,0.012551239,306.635
25.06.2024 14:19,4.58227,0.0611616,0.00251967,15.8228,4.244646394,75.28660234,0.012380685,306.615
25.06.2024 14:19,4.58227,0.0611616,0.00253066,15.819,4.244646394,75.29039135,0.012436417,307.336
25.06.2024 14:19,4.58227,0.0594886,0.00253066,15.819,4.243181966,75.29352877,0.012351215,307.55
25.06.2024 14:19,4.5879,0.0586726,0.00254781,15.819,4.247395687,75.2844839,0.012360008,307.686
25.06.2024 14:19,4.5879,0.0578722,0.00260497,15.8108,4.246695118,75.29412771,0.012309594,308.357
25.06.2024 14:19,4.59346,0.0571076,0.0026307,15.8079,4.250892251,75.28800945,0.012307217,307.958
25.06.2024 14:19,4.59613,0.0556881,0.00264387,15.805,4.25198668,75.28855135,0.012437635,308.09
25.06.2024 14:19,4.60116,0.0556881,0.00267663,15.8025,4.256388649,75.28158662,0.012468146,307.776
25.06.2024 14:19,4.60334,0.0556881,0.00269549,15.8006,4.258296335,75.27938008,0.012494229,307.659
25.06.2024 14:19,4.60334,0.0544399,0.00269549,15.798,4.257204063,75.28432055,0.012416275,307.5
25.06.2024 14:19,4.60567,0.0544399,0.00273866,15.798,4.259242974,75.27990847,0.012400738,307.88
25.06.2024 14:19,4.60792,0.0533874,0.00273866,15.7955,4.260290835,75.2801631,0.012376496,308.095
25.06.2024 14:19,4.61202,0.0529286,0.00275999,15.7955,4.263476893,75.27331452,0.012359474,307.86
25.06.2024 14:19,4.6138,0.0521407,0.00280332,15.794,4.264344946,75.27291103,0.012513302,308.026
25.06.2024 14:19,4.61555,0.0518033,0.00282635,15.7938,4.265580895,75.27043945,0.012569658,308.044
25.06.2024 14:19,4.61759,0.0518033,0.00282635,15.7949,4.267365728,75.26551462,0.012614844,307.946
25.06.2024 14:19,4.61759,0.0515004,0.00284308,15.7949,4.26710072,75.2660658,0.01260397,308.046
25.06.2024 14:19,4.61909,0.0512275,0.00288581,15.7953,4.268174306,75.26332238,0.012418206,307.86
25.06.2024 14:19,4.62032,0.0507411,0.00291669,15.794,4.268824868,75.26319734,0.012361731,308.359
25.06.2024 14:19,4.6229,0.0505136,0.00292684,15.7925,4.270882968,75.26027659,0.012359563,308.32
25.06.2024 14:19,4.62423,0.0503015,0.00295443,15.79,4.271860939,75.26065313,0.012332053,308.585
25.06.2024 14:19,4.62423,0.0500981,0.0029608,15.7868,4.271683,75.2642281,0.01238018,308.35
25.06.2024 14:19,4.62423,0.0500981,0.00297672,15.7826,4.271683,75.26841218,0.012370109,308.323
25.06.2024 14:19,4.62763,0.0498901,0.00297672,15.7759,4.274475354,75.26912783,0.012360008,308.052
25.06.2024 14:19,4.62882,0.0496845,0.00298648,15.7759,4.275336472,75.26727255,0.012434308,307.728
25.06.2024 14:19,4.6297,0.0492598,0.00303346,15.7736,4.275734747,75.26867199,0.012468888,307.845
25.06.2024 14:19,4.6297,0.0490493,0.00303651,15.7713,4.275550612,75.27136358,0.012436655,307.633
25.06.2024 14:19,4.63152,0.0490493,0.00305687,15.7684,4.277142635,75.2708312,0.012438081,308.252
25.06.2024 14:19,4.6327,0.0488282,0.00305687,15.7617,4.2779814,75.27573353,0.01236999,307.988
25.06.2024 14:19,4.63355,0.0483745,0.00307342,15.7617,4.278328045,75.27497403,0.012362326,308.011
25.06.2024 14:19,4.63467,0.0481432,0.00310979,15.7594,4.279105386,75.27557162,0.012535909,307.541
25.06.2024 14:19,4.63467,0.0479126,0.00312104,15.7589,4.278903683,75.27649268,0.012427327,307.797
25.06.2024 14:19,4.63582,0.0479126,0.00312104,15.7602,4.279909567,75.27303679,0.012435794,307.857
25.06.2024 14:19,4.63628,0.0474508,0.00312328,15.7602,4.279907993,75.27303793,0.012359622,307.582
25.06.2024 14:19,4.63673,0.0472218,0.00314679,15.7645,4.280101295,75.26830012,0.01230897,307.175
25.06.2024 14:19,4.63671,0.04699,0.00316334,15.7664,4.279881053,75.26685561,0.012496309,306.524
25.06.2024 14:19,4.63671,0.0467704,0.00316701,15.7686,4.279688974,75.26506362,0.012615854,306.48
25.06.2024 14:19,4.6364,0.0467704,0.00316701,15.7717,4.279417824,75.26254477,0.012572183,306.659
25.06.2024 14:19,4.6364,0.0463325,0.00318425,15.7717,4.279034799,75.26334845,0.012366663,306.06
25.06.2024 14:19,4.63495,0.0461195,0.00319171,15.7807,4.277580169,75.25745862,0.012299731,306.171
25.06.2024 14:19,4.63356,0.0459121,0.00321142,15.7854,4.276182879,75.2557336,0.012417285,306.014
25.06.2024 14:19,4.63225,0.0457123,0.00322787,15.7898,4.274862177,75.25414765,0.012422633,305.507
25.06.2024 14:19,4.63041,0.0455163,0.00322787,15.7939,4.273081122,75.25386471,0.012299137,305.63
25.06.2024 14:19,4.63041,0.0453263,0.00324155,15.7986,4.27291491,75.24950724,0.012281431,305.725
25.06.2024 14:19,4.63041,0.0453263,0.00324904,15.8036,4.27291491,75.24449975,0.01236191,305.598
25.06.2024 14:19,4.62222,0.0449716,0.00324904,15.8036,4.265439418,75.26051994,0.012534394,305.262
25.06.2024 14:19,4.61873,0.0449716,0.00325818,15.8036,4.26238579,75.26705443,0.012454153,305.061
25.06.2024 14:19,4.61062,0.0446454,0.00327229,15.8208,4.255003604,75.26565871,0.012217351,305.275
25.06.2024 14:19,4.61062,0.044489,0.00326577,15.8285,4.254866734,75.2582585,0.012257308,305.084
25.06.2024 14:19,4.60612,0.044489,0.00326725,15.8377,4.250928485,75.25749527,0.012197922,304.835
25.06.2024 14:19,4.60121,0.044489,0.00326725,15.8474,4.246631048,75.2570027,0.012273766,304.382
25.06.2024 14:19,4.5962,0.0440888,0.00327131,15.8474,4.241895368,75.26714452,0.012356206,304.78
25.06.2024 14:19,4.5962,0.0439771,0.00327725,15.8662,4.241797589,75.24854806,0.012272192,305.134
25.06.2024 14:19,4.57957,0.0437875,0.00328266,15.8743,4.227071962,75.27198788,0.012357424,305.031
25.06.2024 14:19,4.57957,0.0437875,0.00328266,15.8811,4.227071962,75.26518788,0.012358761,305.251
25.06.2024 14:19,4.5735,0.0437169,0.0032954,15.8811,4.221694713,75.27669299,0.012378606,304.827
25.06.2024 14:19,4.56721,0.0436579,0.00330539,15.8913,4.216134336,75.27839237,0.012407304,304.066
25.06.2024 14:20,4.56146,0.0436579,0.00332844,15.8957,4.211097999,75.28475566,0.012355909,304.299
25.06.2024 14:20,4.56146,0.0436579,0.00333126,15.8998,4.211097999,75.28065284,0.012329885,304.442
25.06.2024 14:20,4.54938,0.0435524,0.00333059,15.9094,4.200423155,75.29391386,0.012239394,304.821
25.06.2024 14:20,4.54372,0.0435524,0.00333059,15.9094,4.195464025,75.30453299,0.012439893,305.178
25.06.2024 14:20,4.53782,0.0435566,0.0033316,15.9094,4.190297747,75.31559405,0.012367703,304.486
25.06.2024 14:20,4.52647,0.0435722,0.00333804,15.9214,4.180364256,75.3248555,0.01234251,304.802
25.06.2024 14:20,4.52647,0.0435722,0.00333804,15.9267,4.180364256,75.3195555,0.012356384,304.59
25.06.2024 14:20,4.51598,0.0435722,0.00333251,15.9306,4.171168962,75.33534633,0.01224287,304.656
25.06.2024 14:20,4.51106,0.0436949,0.00333251,15.9333,4.166963171,75.34164942,0.012256803,304.859
25.06.2024 14:20,4.50628,0.0437541,0.00333573,15.9333,4.162824087,75.35050608,0.012319487,305.094
25.06.2024 14:20,4.50628,0.0438192,0.00334368,15.9333,4.162881167,75.35037595,0.012329112,305.426
25.06.2024 14:20,4.50628,0.0439726,0.00334699,15.9421,4.16301567,75.34128474,0.012270201,305.3
25.06.2024 14:20,4.49748,0.0439726,0.00334699,15.9456,4.155299118,75.35430129,0.012436774,305.34
25.06.2024 14:20,4.49353,0.0441449,0.00334809,15.9456,4.151986143,75.36139087,0.012424861,305.79
25.06.2024 14:20,4.48609,0.0442385,0.00333739,15.9529,4.145542828,75.36789128,0.01242085,306.059
25.06.2024 14:20,4.48256,0.0443342,0.00334392,15.9555,4.142530405,75.37173148,0.012496695,306.27
25.06.2024 14:20,4.48256,0.0444383,0.0033382,15.9571,4.14262172,75.36994178,0.012378814,305.957
25.06.2024 14:20,4.47943,0.0444383,0.0033382,15.9585,4.139876057,75.37441744,0.012298988,306.131
25.06.2024 14:20,4.4763,0.0445451,0.00333276,15.9585,4.13722393,75.38009821,0.012199615,306.202
25.06.2024 14:20,4.4763,0.044655,0.00333008,15.9634,4.137320343,75.37499458,0.012199348,306.136
25.06.2024 14:20,4.46739,0.0448912,0.00332826,15.9676,4.129710383,75.38708016,0.012220381,305.948
25.06.2024 14:20,4.46451,0.045015,0.00331716,15.9731,4.127291977,75.38676586,0.012418414,305.551
25.06.2024 14:20,4.46451,0.045015,0.00331415,15.9792,4.127291977,75.38066887,0.012410512,305.228
25.06.2024 14:20,4.4618,0.0451497,0.00331415,15.9846,4.12503219,75.38010396,0.012323289,305.254
25.06.2024 14:20,4.45599,0.0452809,0.00330965,15.9846,4.120048753,75.3907707,0.012263131,305.161
25.06.2024 14:20,4.45292,0.0455677,0.00329935,15.9915,4.117606163,75.38910679,0.012380596,305.301
25.06.2024 14:20,4.44961,0.045712,0.00331139,15.9947,4.114827733,75.39183888,0.01238122,305.672
25.06.2024 14:20,4.44961,0.0458632,0.00330418,15.9989,4.11496044,75.38736218,0.012361137,305.41
25.06.2024 14:20,4.44316,0.0458632,0.00330418,15.9989,4.109299006,75.39947361,0.012319843,305.363
25.06.2024 14:20,4.43994,0.0460186,0.00329763,15.9989,4.106608844,75.40523493,0.012306891,306.382
25.06.2024 14:20,4.43593,0.0463232,0.00329763,16.015,4.103355975,75.39609319,0.012301692,306.29
25.06.2024 14:20,4.43228,0.046472,0.00329763,16.0211,4.100282165,75.39656821,0.012239394,306.202
25.06.2024 14:20,4.43228,0.0466159,0.00333289,16.0274,4.100408503,75.38996271,0.012210607,306.4
25.06.2024 14:20,4.42499,0.0466159,0.00333729,16.0336,4.094007774,75.39744904,0.012004404,305.849
25.06.2024 14:20,4.42103,0.0468847,0.00333729,16.0417,4.09076652,75.39628149,0.012137525,305.477
25.06.2024 14:20,4.41709,0.0468847,0.0033381,16.0417,4.087306551,75.40368065,0.012202764,304.581
25.06.2024 14:20,4.41286,0.0471165,0.00336702,16.0436,4.083795218,75.40926126,0.012143229,304.966
25.06.2024 14:20,4.41286,0.0471165,0.0033742,16.0448,4.083795218,75.40805408,0.012270261,304.905
25.06.2024 14:20,4.40494,0.0471165,0.0033742,16.0453,4.07683889,75.42243041,0.012302523,304.558
25.06.2024 14:20,4.40132,0.0473578,0.00337703,16.0453,4.073870989,75.42877418,0.012262834,304.24
25.06.2024 14:20,4.39749,0.0473578,0.00337703,16.0464,4.070506437,75.43486873,0.012272994,303.896
25.06.2024 14:20,4.39749,0.0474417,0.00338727,16.0488,4.070580144,75.43230089,0.01225606,303.731
25.06.2024 14:20,4.3901,0.0474585,0.00338425,16.0529,4.064102331,75.44205492,0.012261229,303.604
25.06.2024 14:20,4.38688,0.0474585,0.00338425,16.0578,4.061273087,75.44320416,0.012271597,303.169
25.06.2024 14:20,4.38041,0.0474458,0.00338007,16.0578,4.055576575,75.45538755,0.01222148,302.824
25.06.2024 14:20,4.38041,0.0474208,0.00339464,16.0664,4.055554606,75.44681995,0.012203923,302.734
25.06.2024 14:20,4.37715,0.0473749,0.00340521,16.0704,4.052649367,75.44902052,0.012174274,302.54
25.06.2024 14:20,4.37432,0.0473749,0.00340521,16.0743,4.05016221,75.45043768,0.012245276,302.751
25.06.2024 14:20,4.37169,0.0472472,0.00340732,16.0743,4.047738471,75.45561701,0.012241206,303.142
25.06.2024 14:20,4.36907,0.0471739,0.00342708,16.0778,4.045371215,75.45715781,0.012252495,302.869
25.06.2024 14:20,4.36652,0.0469889,0.00342038,16.0772,4.042967187,75.46290353,0.01227442,303.144
25.06.2024 14:20,4.36652,0.0469889,0.00342038,16.0759,4.042967187,75.46420353,0.012301573,303.02
25.06.2024 14:20,4.36158,0.0468868,0.00341166,16.0759,4.038534934,75.47368661,0.012319754,302.578
25.06.2024 14:20,4.35928,0.0467843,0.00340842,16.0765,4.036422875,75.4776044,0.01228969,302.95
25.06.2024 14:20,4.35694,0.0466796,0.00341353,16.0801,4.034273622,75.47859325,0.012357988,302.963
25.06.2024 14:20,4.35247,0.0465719,0.00340967,16.0852,4.030248887,75.48209954,0.01238125,302.971
25.06.2024 14:20,4.35247,0.0464618,0.00338809,16.0911,4.030152083,75.47642803,0.01229777,303.314
25.06.2024 14:20,4.3503,0.0464618,0.00337993,16.0972,4.028244087,75.47441418,0.012296701,302.862
25.06.2024 14:20,4.34793,0.0462528,0.00337993,16.1023,4.025976375,75.47416089,0.01239545,302.598
25.06.2024 14:20,4.34793,0.0461558,0.00337881,16.1023,4.025891081,75.47434431,0.012341203,302.729
25.06.2024 14:21,4.34043,0.0460607,0.00336011,16.1086,4.019212083,75.48233711,0.012241652,302.431
25.06.2024 14:21,4.34043,0.0458868,0.00335828,16.1112,4.019059148,75.48006577,0.012144031,302.124
25.06.2024 14:21,4.33773,0.0458868,0.00336313,16.1139,4.016684584,75.48243549,0.012122612,302.259
25.06.2024 14:21,4.33202,0.0458868,0.00336313,16.1171,4.011662433,75.48996764,0.012318922,302.632
25.06.2024 14:21,4.32911,0.0457406,0.00335846,16.1171,4.008974179,75.49571676,0.01226117,302.88
25.06.2024 14:21,4.32911,0.0456758,0.00334678,16.1238,4.008917179,75.48915024,0.012138535,303.185
25.06.2024 14:21,4.32609,0.0455742,0.00334582,16.1238,4.00617124,75.49501874,0.012262329,303.688
25.06.2024 14:21,4.32299,0.0455742,0.00334025,16.1238,4.003444147,75.5008514,0.012302999,303.647
25.06.2024 14:21,4.31633,0.0455344,0.00334025,16.1368,3.997549752,75.5004456,0.012263517,303.823
25.06.2024 14:21,4.31633,0.0454818,0.00331236,16.1368,3.997503472,75.50057237,0.012260843,303.289
25.06.2024 14:21,4.31633,0.0454677,0.00330485,16.1402,3.997491067,75.49720638,0.0122601,302.936
25.06.2024 14:21,4.30958,0.0454677,0.00330841,16.1435,3.991551767,75.50659212,0.012268359,302.839
25.06.2024 14:21,4.30226,0.0454625,0.00330841,16.1505,3.98510552,75.51336357,0.01212181,302.64
25.06.2024 14:21,4.29883,0.0454685,0.00330841,16.1505,3.98209207,75.51980102,0.012203299,302.837
25.06.2024 14:21,4.29883,0.0455029,0.00329942,16.1548,3.982122347,75.51544533,0.012291799,302.926
25.06.2024 14:21,4.29507,0.0455029,0.00330228,16.1593,3.978812968,75.51801185,0.01224287,302.741
25.06.2024 14:21,4.29146,0.0455311,0.00330228,16.1637,3.975660221,75.5203464,0.012115155,302.38
25.06.2024 14:21,4.28422,0.0455684,0.00330269,16.1637,3.969319684,75.53388923,0.012085388,302.851
25.06.2024 14:21,4.28072,0.0456683,0.0032935,16.1696,3.966326285,75.53439192,0.012201427,302.76
25.06.2024 14:21,4.27408,0.0457305,0.00328751,16.1714,3.960534754,75.54496724,0.01222249,302.448
25.06.2024 14:21,4.27408,0.0457305,0.00328565,16.1728,3.960534754,75.5435691,0.012320556,302.036
25.06.2024 14:21,4.27408,0.0457983,0.00328565,16.1775,3.960594453,75.5387416,0.012299553,302.072
25.06.2024 14:21,4.26719,0.0458677,0.00328203,16.1775,3.954588416,75.55157185,0.012337668,302.308
25.06.2024 14:21,4.26423,0.0460261,0.00328203,16.1813,3.952121184,75.55304069,0.012357454,302.515
25.06.2024 14:21,4.26057,0.0461116,0.00326039,16.1849,3.948973113,75.5561849,0.012321745,301.928
25.06.2024 14:21,4.26057,0.0462951,0.0032205,16.1879,3.949134727,75.55287967,0.012269637,301.474
25.06.2024 14:21,4.25484,0.0462951,0.0032205,16.1941,3.944087889,75.55745651,0.012269637,301.474
25.06.2024 14:21,4.25214,0.0462951,0.0032205,16.1941,3.941709613,75.56253479,0.01224281,301.738
25.06.2024 14:21,4.24927,0.0464815,0.0032123,16.1941,3.939345667,75.56759053,0.012262566,302.257
25.06.2024 14:21,4.24636,0.046588,0.00318491,16.1985,3.936875978,75.56849111,0.012257813,302.553
25.06.2024 14:21,4.24636,0.0466846,0.00317474,16.2011,3.936961078,75.56571958,0.012242543,302.336
25.06.2024 14:21,4.24123,0.0466846,0.00317474,16.2045,3.932441584,75.57196908,0.012260011,302.296
25.06.2024 14:21,4.23873,0.0468986,0.00317051,16.2045,3.930427497,75.57627339,0.012248485,302.444
25.06.2024 14:21,4.23631,0.0468986,0.00318537,16.2103,3.928295257,75.57501077,0.012262715,301.824
25.06.2024 14:21,4.23631,0.0471156,0.00319099,16.2112,3.928486458,75.57369695,0.012282797,301.253
25.06.2024 14:21,4.23131,0.0472228,0.00318941,16.2112,3.924175184,75.58290261,0.012362831,301.149
25.06.2024 14:21,4.22883,0.0472228,0.00318941,16.2106,3.921989792,75.588168,0.012264408,301.45
25.06.2024 14:21,4.22668,0.0474489,0.00319693,16.2106,3.920294371,75.5917798,0.012249079,301.056
25.06.2024 14:21,4.22408,0.0475591,0.0032,16.2126,3.918100167,75.59446073,0.012294324,301.139
25.06.2024 14:21,4.22408,0.0476646,0.0031999,16.2161,3.918193144,75.59076236,0.012297295,300.754
25.06.2024 14:21,4.22408,0.0476646,0.00320435,16.2217,3.918193144,75.58515791,0.012229887,300.392
25.06.2024 14:21,4.21708,0.0478735,0.00320435,16.2281,3.912207803,75.59153435,0.01224688,300.544
